id,Brand,Price,Currency,Color,Features,Condition,Condition Description,Seller Note,GPU,Processor,Processor Speed,Processor Speed Unit,Type,Width of the Display,Height of the Display,OS,Storage Type,Hard Drive Capacity,Hard Drive Capacity Unit,SSD Capacity,SSD Capacity Unit,Screen Size (inch),Ram Size,Ram Size Unit
1735,hp,265.5,$,silver,"10/100 LAN Card, Bluetooth, Built-in Microphone, Optical Drive, Wi-Fi, Widescreen Display",Good - Refurbished,"The item shows moderate wear and is backed by a one year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to good condition by qualified sellers. The item includes original or new accessories and will come in a new generic packaging. See the seller's listing for full details.","ship within 1-day. overnight or 2-days options are available. clean excellent condition with no major scratches and dents. for every computer we sell, we go through the process of loading fresh windows operating system and testing all major functions. we guarantee fully working upon receipt. all laptops come with ac adapter/charger and working battery. although we cannot guarantee on how long battery holds charge, we test them to make sure it holds charge. if you would like to customize with your desired configurations such as with larger hdd, ssd or more memory, please contact us for upgrade pricing. if you would like to have a windows recovery partition on your hard drive, please email us through ebay message after you place the order. we can create one for you at free of charge.",amd,intel core i7 1st generation,1.9,GHz,notebook/laptop,1600.0,900.0,windows,ssd,,unknown,1.0,tb,15,16.0,gb
1736,lenovo,249.0,$,black,Touchscreen,Used,"An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections.",undefined,intel,11 gen intel core i3,3.00,GHz,notebook/laptop,1920.0,1080.0,windows,ssd,128.0,gb,128.0,gb,14,8.0,gb
1737,lenovo,380.0,$,other,"Backlit Keyboard,  Bluetooth,  Built-in Microphone,  Built-in Webcam",Excellent - Refurbished,"The item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details.",fully tested one year warranty,other,intel core i7 7th generation,2.80,GHz,notebook/laptop,1920.0,1080.0,windows,hdd/ssd,2.0,tb,2.0,tb,14,32.0,gb
1738,other,350.0,$,green,,Used,"An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections.",undefined,intel,intel core i5 11th generation,2.40,GHz,notebook/laptop,1920.0,1080.0,windows,ssd,512.0,gb,512.0,gb,14.1,16.0,gb
1739,hp,908.5,$,other,"5G, Backlit Keyboard, Bluetooth, Built-in Microphone, Built-in Webcam, Wi-Fi",Used,"An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections.",genuine hp original manufacturer renewed product in brand new condition. packaged in the hp original factory sealed box with 1 year hp direct support and warranty,other,intel core i7-1265u,,unknown,notebook/laptop,,,windows,unknown,,unknown,512.0,gb,13.5,16.0,gb
1740,dell,329.0,$,black,"Bluetooth, Built-in Webcam, Widescreen Display, Wi-Fi, 10/100 LAN Card, Multi-Touch Trackpad, Backlit Keyboard, Built-in Microphone",Undefined,Undefined,undefined,intel,intel core i7 7th generation,2.90,GHz,notebook/laptop,1920.0,1080.0,windows,ssd,512.0,gb,512.0,gb,15.6,16.0,gb
1741,dell,200.0,$,black,"Bluetooth, Wi-Fi, Built-in Microphone",Very Good - Refurbished,"The item shows minimal wear and is backed by a one year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to very good condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details.","pre-owned., tested working system. fresh install of windows. excellent product.",intel,intel core i5 6th generation,,unknown,notebook/laptop,1366.0,768.0,windows,ssd,256.0,gb,256.0,gb,15.6,16.0,gb
1742,asus,159.0,$,blue,"Bluetooth, Built-in Microphone, Built-in Webcam, Convertible 2-in-1 Laptop/Tablet, Stylus, Touchscreen, Widescreen Display, Wi-Fi",Open box,"An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description.","open box, included: unit with keyboard, wall charger, micro usb, manual and original box",other,intel atom quad-core,1.46,GHz,notebook/laptop,1920.0,1200.0,windows,emmc,64.0,gb,64.0,gb,10.1,4.0,gb
1743,lenovo,220.0,$,blue,"Wi-Fi, Built-in Microphone, Bluetooth, Built-in Webcam",Undefined,Undefined,undefined,intel,intel pentium,1.10,GHz,notebook/laptop,1920.0,1080.0,windows,emmc,128.0,gb,128.0,gb,15.6,4.0,gb
1744,dell,75.0,$,other,,Used,"An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections.",signs of normal wear and tear. no charger included!,intel,intel core i5 7th generation,2.60,GHz,notebook/laptop,1366.0,768.0,windows,ssd,,unknown,128.0,gb,14,8.0,gb
1745,dell,599.0,$,gray,,Undefined,Undefined,undefined,other,intel core i7 11th generation,3.00,GHz,notebook/laptop,1920.0,1080.0,windows,ssd,,unknown,512.0,gb,15.6,16.0,gb
1746,microsoft,529.0,$,brown,"Touchscreen, Backlit Keyboard",Undefined,Undefined,undefined,intel,intel core i5 11th generation,2.40,GHz,notebook/laptop,2256.0,1504.0,windows,ssd,,unknown,512.0,gb,13.5,8.0,gb
1747,asus,275.0,$,other,Built-in Webcam,For parts or not working,"An item that does not function as intended and is not fully operational. This includes items that are defective in ways that render them difficult to use, items that require service or repair, items that are locked or can't be activated, or items missing essential components. See the seller's listing for full details.",undefined,nvidia,amd ryzen 5,,unknown,notebook/laptop,1920.0,1080.0,unknown,unknown,,unknown,256.0,gb,15.6,8.0,gb
1748,dell,679.0,$,other,,Excellent - Refurbished,"The item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details.","this dell laptop is in excellent condition. may have very minor signs of wear, but otherwise the laptop is in excellent condition overall! screen is flawless.",other,intel core i7 11th generation,,unknown,notebook/laptop,,,windows,unknown,,unknown,512.0,gb,15.6,,unknown
1749,dell,140.0,$,gray,,Used,"An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections.","fully tested, minor wear, excellent laptop- one year warranty, models shipped at random d620, d630, or e5500 or similar laptop",other,undefined,1.66,GHz,notebook/laptop,,,windows,hdd/ssd,80.0,gb,,unknown,14,,unknown
1750,hp,495.0,$,silver,"Backlit Keyboard,  Bluetooth,  Built-in Microphone,  Built-in Webcam,  LTE,  Multi-Touch Trackpad,  Widescreen Display,  Wi-Fi",Very Good - Refurbished,"The item shows minimal wear and is backed by a one year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to very good condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details.",aaa pcs is a microsoft authorized refurbisher partner. (mar) your computer will ship securely in a new brown box to ensure a great delivery experience. minimal imperfections may be present such as light scuffs. genuine ac adapter & battery included with your order.,intel,intel core i7 8th generation,4.20,GHz,notebook/laptop,1920.0,1080.0,windows,ssd,1.0,tb,1.0,tb,14,32.0,gb
1751,dell,110.0,$,black,"Bluetooth, Wi-Fi",Undefined,Undefined,undefined,intel,intel celeron,2.16,GHz,notebook/laptop,1366.0,768.0,chrome,emmc,,unknown,,unknown,11.6,4.0,gb
1752,lenovo,45.0,$,black,"Bluetooth, Built-in Webcam, Backlit Keyboard",Undefined,Undefined,undefined,intel,intel celeron n,1.60,GHz,notebook/laptop,1366.0,768.0,chrome,ssd,,unknown,16.0,gb,11.6,4.0,gb
1753,hp,389.5,$,green,"Bluetooth,  Built-in Microphone,  Built-in Webcam,  Touchscreen,  Wi-Fi",Certified - Refurbished,"The item is in a pristine, like-new condition. It has been professionally inspected, cleaned, and refurbished by the manufacturer or a manufacturer-approved vendor to meet manufacturer specifications. The item will be in new packaging with original or new accessories. See the seller's listing for full details.",we are hp authorized reseller . it is factory certified refurbished in hp brown box and comes with 2 year allstate warranty (valid in usa only).,intel,intel celeron,3.50,GHz,notebook/laptop,1600.0,900.0,windows,ssd,,unknown,512.0,gb,,8.0,gb
1754,other,893.0,$,black,"Bluetooth,  Built-in Microphone,  Built-in Webcam,  Touchscreen,  Wi-Fi",Used,"An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections.","this item has been harvested from a working environment. it may have some signs of cosmetic wear, but it has been tested by our professional staff to be fully operational and functioning as intended.",nvidia,e3-1505m v6,3.00,GHz,other,1920.0,1080.0,windows,other,,unknown,1.0,tb,17.3,64.0,gb
